Miner ID,Block Depth,Transaction ID,Redaction Profit,Performance Time (ms),Blockchain Length,# of Tx
0,5,38098016552,0.019825554663321105,30.45344352722168,8,1545
0,2,88822748204,0.014402288063667031,30.777692794799805,8,1516
0,6,88605388716,0.01055114163326292,31.39972686767578,8,1554
0,5,74225199752,0.037805477339776336,31.12506866455078,8,1545
0,3,15688426551,0.16806527260276963,32.08756446838379,8,1536
0,6,49640379277,0.07311890301132834,31.924962997436523,8,1553
0,8,55294504248,0.048159451137417625,31.65268898010254,8,1550
0,3,50144464800,0.03175006905335273,31.479597091674805,8,1536
0,2,13112011832,0.06671602163742872,32.47475624084473,8,1516
0,6,84105906134,0.03132914497537895,34.096479415893555,8,1552
0,4,16670355518,0.013638272169071349,28.81026268005371,8,1520
0,1,92576378526,0.015692233389621304,30.58004379272461,7,786
0,5,37421782043,0.03359446637681387,31.101226806640625,7,740
0,5,29004554877,0.02763759054174962,31.90135955810547,7,740
0,3,36534314025,0.0070761039417694405,31.99911117553711,7,749
0,1,80561147628,0.03368020081608313,31.385421752929688,7,785
0,7,50603044519,0.010398095731314082,32.96256065368652,7,757
0,6,94174515797,0.05861354459791142,30.597209930419922,7,743
0,6,69385808358,0.04080965292788504,30.775070190429688,7,743
0,7,84009539677,0.029447396231777945,31.20732307434082,7,756
0,2,71206122544,0.0002262366124205975,31.227827072143555,7,747
0,4,73588810101,0.01760259680173836,30.510425567626953,7,794
0,4,94008329442,0.003093271092715325,31.09264373779297,7,793
0,3,20712519029,0.0036922737842221055,31.86941146850586,7,748
0,5,87811843134,0.0286717147589157,32.23419189453125,7,740
0,4,53277999827,0.04129397155637793,29.53505516052246,7,792
0,3,29519921523,0.0295028419041342,32.06992149353027,7,748
0,6,69219720852,0.158629717530238,31.24523162841797,7,742
0,6,6739022869,0.004170906180026913,30.888795852661133,7,742
0,3,68514923134,0.09253246358039671,32.2115421295166,7,747
0,6,25509336605,0.008003167445502543,31.211137771606445,7,742
0,3,26795453836,0.02421055006344788,30.48253059387207,7,746
0,3,59264508576,0.006066130134846121,32.67383575439453,7,745
0,7,2173295117,0.04519528592703324,32.35483169555664,7,755
0,1,95261429266,0.047960597193170654,32.134056091308594,7,785
0,7,95629499520,0.03219460087235519,32.21535682678223,7,754
0,6,61733605104,0.07100891208262217,31.144380569458008,7,741
0,6,57026688757,0.048506277320375706,32.2108268737793,7,740
0,5,45067269430,0.07043731451223359,29.22821044921875,7,740
0,1,15559932475,0.00217136601909084,32.37342834472656,7,784
0,1,68262609026,0.029907317543538654,32.3026180267334,7,784
0,4,15597921726,0.04554191061306979,34.21902656555176,7,791
0,1,85951143710,0.058528752990053765,30.61079978942871,7,783
0,7,83023064232,0.014429420713052088,33.67209434509277,7,753
0,7,9252422560,0.012775180033750165,29.95920181274414,7,753
0,2,1836025364,0.00015330373672577037,32.12738037109375,7,746
0,4,55649896930,0.0014435020696053206,31.343936920166016,7,791
0,6,5766770499,0.02055774000464641,31.421899795532227,7,740
0,7,57485783383,0.023993833866360597,31.56256675720215,7,753
0,7,9493970942,0.013268956255585407,32.312870025634766,7,753
0,7,22135954655,0.03450855308654708,31.66484832763672,7,753
0,6,94256658660,0.029717301283749532,28.903961181640625,9,977
0,9,30354335425,0.03102954637733716,32.37724304199219,9,975
0,1,56136440642,0.02617483664023245,32.913923263549805,9,1029
0,2,42472868381,0.008114004893919058,32.926321029663086,9,1015
0,9,36316065816,0.001676156784020309,32.329559326171875,9,975
0,4,64158771802,0.01935199675994571,33.473968505859375,9,1002
0,8,73325832261,0.047438778439598844,31.392335891723633,9,1004
0,8,28767247963,0.050142517221697006,30.56502342224121,9,1003
0,1,58238157499,0.021642764283826214,31.2957763671875,9,1028
0,5,66146185945,0.0836704113031537,30.822277069091797,9,974
0,3,68857430566,0.0041832693750249944,30.965805053710938,9,1041
0,1,41638093059,0.027816236437591024,32.38368034362793,9,1027
0,8,80842531433,0.004239270323808669,32.24754333496094,9,1003
0,4,81320432399,0.02473339216731931,28.336286544799805,9,1002
0,7,80370599953,0.0548899561668043,30.91907501220703,9,1018
0,1,47295577402,0.010567760794792628,31.343936920166016,9,1027
0,7,22694220421,0.0467204088983547,32.210350036621094,9,1017
0,8,12405137519,0.01548544677099993,30.739307403564453,9,1003
0,2,77085473037,0.05418854331308402,32.08041191101074,9,1014
0,8,2569398511,0.037476626303954076,32.43207931518555,9,1002
0,6,59534302850,0.030491646522105783,31.189441680908203,9,977
0,7,55479021808,0.02885835482211813,30.42006492614746,9,1017
0,3,78337186191,0.018992340005600815,30.63035011291504,9,1041
0,7,23545360642,0.07692691704552936,31.985044479370117,9,1017
0,3,31991483693,0.02011816640594708,30.720949172973633,9,1041
0,2,74398274227,0.011061670403847191,32.495975494384766,9,1013
0,2,25602248292,0.00551397671442192,31.311988830566406,9,1013
0,4,24319687505,0.015559369667819482,31.28790855407715,9,1002
0,8,40609437960,0.00595156845230048,30.55119514465332,9,1001
0,5,53919437518,0.014594216098170682,31.55040740966797,9,974
0,4,1146770282,0.05933377676257847,31.093120574951172,9,1002
0,6,63427397968,0.028348717012186272,31.8753719329834,9,977
0,3,33806814951,0.028436854564313954,32.4406623840332,9,1040
0,7,35683740959,0.02620165266377532,29.920339584350586,9,1017
0,6,62331676962,0.00446543796309545,31.22878074645996,9,976
0,8,68931749573,0.08223998323908599,30.6549072265625,9,1000
0,5,68840003137,0.004812539499879205,31.905174255371094,9,973
0,3,39810418275,0.042821308266496834,32.1199893951416,9,1039
0,6,87857116345,0.02946341495574877,31.653881072998047,9,976
0,3,71866881463,0.002761026716137957,31.551599502563477,9,1038
0,4,73802430563,0.04548277641135201,19.00625228881836,6,854
0,4,38282969688,0.009155037851613212,31.546592712402344,6,854
0,3,60988041446,0.024220749456755,31.911134719848633,6,899
0,2,33564911943,0.11726411615899711,30.98440170288086,6,857
0,3,51777244600,0.020999217789826347,32.05466270446777,6,898
0,6,96746640697,0.018540836173350277,33.31255912780762,6,799
0,1,73286011177,0.014373822125800968,32.5624942779541,6,857
0,6,8817705015,0.023793752399731694,31.882762908935547,6,799
0,2,14892750890,0.009368094993325448,29.094696044921875,6,856
0,5,95871300193,0.0002649953523248111,32.10020065307617,6,804
0,5,32208987653,0.006148345717909279,32.362937927246094,6,804
0,2,35445068229,0.016639668025480236,31.912565231323242,6,855
0,5,70699726960,0.0016578004515357566,31.054019927978516,6,804
0,1,42541904882,0.0684424611542899,31.27598762512207,6,857
0,1,78054296501,0.06906596497315333,32.53316879272461,6,857
0,2,54955275126,0.03966947133263947,31.843185424804688,6,854
0,6,98332442668,0.032715392375001956,33.01382064819336,6,798
0,2,63768078325,0.07252192739961698,31.092405319213867,6,854
